59.26,0.00,0.00,0.00,60.05,61.94,0.00,71.96,60.94,67.60,0.00,0.00,0.00,0.00,54.90,73.52,54.55,59.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.79,0.00,0.00,0.00,67.96,0
55.50,64.26,0.00,0.00,68.26,64.07,0.00,66.69,72.45,63.54,0.00,53.64,0.00,0.00,59.06,61.22,55.63,59.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.99,0.00,0.00,0.00,59.91,90
58.68,0.00,53.16,0.00,57.83,59.33,0.00,53.65,56.50,61.92,0.00,0.00,0.00,0.00,84.11,58.46,0.00,67.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.01,0.00,0.00,0.00,55.10,0
58.58,0.00,0.00,0.00,118.99,54.20,0.00,59.74,55.48,67.61,0.00,0.00,0.00,0.00,81.22,55.50,64.48,68.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.29,0.00,0.00,0.00,59.71,225
52.82,0.00,0.00,0.00,58.85,58.80,0.00,0.00,54.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.02,58.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.33,0
68.75,0.00,0.00,0.00,64.52,59.79,0.00,52.90,60.66,60.18,0.00,0.00,0.00,0.00,0.00,54.50,58.26,63.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.77,0.00,0.00,0.00,69.80,45
55.88,0.00,0.00,53.25,62.72,62.71,0.00,63.61,64.08,60.68,0.00,0.00,0.00,0.00,55.81,61.57,0.00,59.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.73,90
59.56,0.00,0.00,0.00,59.12,61.41,0.00,54.41,64.32,60.98,0.00,0.00,0.00,0.00,58.20,52.78,58.32,67.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.66,0.00,0.00,0.00,62.88,45
55.80,0.00,0.00,0.00,56.68,58.06,0.00,54.15,66.84,64.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.36,0.00,0.00,0.00,60.14,90
62.37,65.46,63.92,0.00,82.31,59.59,0.00,58.58,63.85,58.90,0.00,0.00,0.00,0.00,57.03,56.62,0.00,58.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.67,315
63.74,0.00,0.00,0.00,71.46,59.84,0.00,53.36,57.59,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.10,0
66.83,0.00,0.00,0.00,101.66,61.76,0.00,53.94,58.87,64.38,0.00,0.00,0.00,0.00,0.00,60.59,0.00,56.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
63.52,0.00,0.00,0.00,126.69,0.00,0.00,59.35,0.00,64.47,0.00,0.00,0.00,0.00,52.35,0.00,0.00,56.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.51,180
0.00,0.00,0.00,0.00,51.22,61.95,0.00,64.83,60.22,68.87,0.00,0.00,0.00,0.00,0.00,0.00,56.86,58.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.12,0.00,0.00,0.00,54.16,0
66.21,0.00,0.00,0.00,50.70,58.99,0.00,59.22,0.00,65.19,0.00,0.00,0.00,0.00,0.00,0.00,54.33,54.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.74,0
59.06,0.00,0.00,0.00,56.86,63.67,0.00,60.52,58.13,63.45,0.00,0.00,0.00,0.00,79.33,62.54,65.87,60.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.59,0.00,0.00,0.00,71.46,90
58.74,0.00,0.00,0.00,99.83,55.43,0.00,0.00,0.00,56.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
78.61,0.00,0.00,0.00,77.19,57.72,0.00,52.89,56.65,65.47,0.00,55.98,0.00,0.00,0.00,0.00,52.42,59.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.63,0.00,0.00,0.00,61.09,180
66.09,0.00,0.00,0.00,64.47,59.78,0.00,54.95,59.04,60.14,0.00,0.00,0.00,0.00,53.53,57.21,0.00,56.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.72,0
55.75,0.00,0.00,0.00,76.67,57.77,0.00,55.26,0.00,59.46,0.00,0.00,0.00,0.00,71.17,57.52,54.42,59.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.85,315
57.08,0.00,0.00,0.00,57.74,61.23,0.00,65.27,62.92,63.92,0.00,0.00,0.00,0.00,63.12,72.21,51.39,60.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.48,0.00,0.00,0.00,60.39,90
64.73,0.00,0.00,0.00,58.01,0.00,0.00,57.14,55.03,66.98,0.00,0.00,0.00,0.00,0.00,51.87,56.16,52.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.31,270
56.20,0.00,0.00,0.00,95.32,64.81,0.00,0.00,0.00,58.46,0.00,0.00,0.00,0.00,61.54,0.00,0.00,51.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.12,135
58.09,56.39,0.00,0.00,58.21,65.89,0.00,64.29,62.39,62.32,52.83,58.79,0.00,0.00,74.65,61.74,54.38,59.28,0.00,0.00,0.00,0.00,0.00,0.00,54.36,0.00,55.97,57.10,0.00,0.00,0.00,59.76,45
86.73,0.00,0.00,0.00,0.00,64.05,0.00,0.00,55.95,0.00,0.00,0.00,0.00,0.00,54.01,0.00,0.00,55.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.08,0
61.97,0.00,0.00,0.00,103.82,0.00,0.00,62.41,54.41,62.58,0.00,0.00,0.00,0.00,59.33,58.34,52.07,54.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.66,0.00,0.00,0.00,62.91,135
57.45,0.00,0.00,0.00,76.79,65.17,0.00,0.00,0.00,66.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.48,135
56.37,0.00,0.00,0.00,107.65,55.72,0.00,68.98,53.25,64.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.76,135
66.30,0.00,0.00,0.00,64.71,67.59,0.00,54.75,68.41,63.67,0.00,0.00,0.00,0.00,0.00,0.00,57.84,60.64,0.00,0.00,0.00,0.00,0.00,0.00,54.92,0.00,0.00,56.30,0.00,0.00,0.00,53.50,270
59.30,67.88,0.00,0.00,57.63,58.37,0.00,59.90,63.73,65.20,0.00,56.32,0.00,64.86,65.84,58.98,0.00,59.64,0.00,0.00,0.00,0.00,0.00,0.00,58.11,0.00,0.00,62.40,0.00,0.00,0.00,54.32,90
58.93,0.00,0.00,0.00,111.92,69.43,0.00,61.16,0.00,60.50,0.00,0.00,0.00,0.00,59.62,53.45,0.00,60.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.04,0.00,0.00,0.00,52.37,135
69.70,0.00,0.00,0.00,56.42,65.02,0.00,58.36,65.24,60.38,0.00,0.00,0.00,0.00,54.25,56.45,60.20,57.82,0.00,0.00,0.00,0.00,0.00,0.00,54.84,0.00,0.00,64.35,0.00,0.00,0.00,62.87,45
0.00,0.00,0.00,0.00,54.34,0.00,0.00,59.83,63.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.48,60.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.71,0.00,0.00,0.00,64.06,270
