@relation mean_amplitude
@attribute ch_0 REAL
@attribute ch_1 REAL
@attribute ch_2 REAL
@attribute ch_3 REAL
@attribute ch_4 REAL
@attribute ch_5 REAL
@attribute ch_6 REAL
@attribute ch_7 REAL
@attribute ch_8 REAL
@attribute ch_9 REAL
@attribute ch_10 REAL
@attribute ch_11 REAL
@attribute ch_12 REAL
@attribute ch_13 REAL
@attribute ch_14 REAL
@attribute ch_15 REAL
@attribute ch_16 REAL
@attribute ch_17 REAL
@attribute ch_18 REAL
@attribute ch_19 REAL
@attribute ch_20 REAL
@attribute ch_21 REAL
@attribute ch_22 REAL
@attribute ch_23 REAL
@attribute ch_24 REAL
@attribute ch_25 REAL
@attribute ch_26 REAL
@attribute ch_27 REAL
@attribute ch_28 REAL
@attribute ch_29 REAL
@attribute ch_30 REAL
@attribute ch_31 REAL
@attribute orientation_classes {0,45,90,180,135,225,315,270}
@data
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.02,180
51.87,0.00,0.00,0.00,53.63,0.00,0.00,55.67,0.00,61.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
57.01,0.00,0.00,0.00,59.51,55.46,0.00,57.79,72.23,67.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.48,135
50.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
53.77,0.00,0.00,0.00,59.39,56.63,0.00,60.97,59.92,57.20,0.00,0.00,0.00,0.00,92.18,59.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
62.73,0.00,0.00,0.00,0.00,77.88,0.00,58.63,0.00,58.55,0.00,0.00,0.00,0.00,80.97,127.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.39,0.00,64.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00,0.00,0.00,0.00,0.00,82.22,0.00,0.00,0.00,64.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.60,90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.62,0.00,78.15,0.00,0.00,0.00,0.00,71.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.65,0.00,64.45,0.00,0.00,0.00,0.00,0.00,52.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
59.27,0.00,0.00,0.00,61.58,0.00,0.00,55.94,54.43,62.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.75,135
0.00,0.00,0.00,0.00,83.34,0.00,0.00,55.15,0.00,64.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,52.27,52.30,0.00,53.16,61.95,65.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
85.09,0.00,0.00,0.00,0.00,0.00,0.00,66.97,57.19,0.00,0.00,0.00,0.00,0.00,67.51,96.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.49,68.53,64.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.85,315
66.23,0.00,0.00,0.00,77.16,52.52,0.00,63.08,60.51,60.68,0.00,0.00,0.00,0.00,82.50,71.09,0.00,0.00,0.00,0.00,0.00,54.45,0.00,0.00,55.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
58.34,0.00,0.00,0.00,80.60,0.00,0.00,55.28,0.00,72.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,0.00,54.97,0.00,0.00,51.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
57.41,0.00,0.00,0.00,55.47,59.88,0.00,53.23,59.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.45,60.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.72,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.92,56.45,68.61,0.00,0.00,0.00,0.00,103.38,55.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.98,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.66,0.00,71.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
53.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
56.15,0.00,0.00,0.00,85.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
51.44,0.00,0.00,0.00,0.00,59.71,0.00,58.72,63.53,61.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
68.28,0.00,0.00,0.00,60.55,57.37,0.00,70.44,67.90,58.08,0.00,0.00,0.00,0.00,66.39,101.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.29,0
53.09,0.00,0.00,0.00,54.69,53.45,0.00,62.98,61.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.21,69.38,67.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.51,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.13,0.00,0.00,0.00,0.00,0.00,0.00,53.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
71.92,0.00,0.00,0.00,0.00,0.00,0.00,64.06,0.00,57.74,0.00,0.00,0.00,0.00,69.44,60.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
66.65,0.00,0.00,0.00,0.00,0.00,0.00,66.56,0.00,69.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.32,0.00,82.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
74.67,0.00,54.78,0.00,99.13,75.31,0.00,74.05,80.48,64.84,0.00,0.00,0.00,0.00,88.26,107.01,0.00,63.41,0.00,0.00,53.37,81.29,0.00,0.00,0.00,0.00,0.00,62.49,0.00,0.00,0.00,56.64,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.87,0.00,67.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.06,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.15,0.00,73.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.26,0.00,61.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.02,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
58.67,0.00,0.00,0.00,61.18,58.76,0.00,74.83,59.75,68.37,0.00,0.00,0.00,0.00,0.00,52.88,0.00,58.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
52.96,0.00,0.00,0.00,0.00,55.80,0.00,0.00,71.70,54.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.38,0
59.10,0.00,0.00,0.00,58.22,64.14,0.00,67.74,61.26,58.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.10,68.72,63.56,0.00,0.00,0.00,0.00,0.00,66.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
52.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.91,57.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.39,0.00,58.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.17,270
67.82,0.00,0.00,0.00,0.00,77.19,0.00,59.78,0.00,71.71,0.00,0.00,0.00,0.00,128.55,72.17,0.00,0.00,0.00,0.00,0.00,55.72,0.00,0.00,59.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
53.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
51.06,0.00,0.00,0.00,53.11,0.00,0.00,0.00,0.00,64.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
55.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.84,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.06,0.00,63.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
57.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.51,67.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.70,270
56.36,0.00,0.00,0.00,53.91,0.00,0.00,0.00,64.26,80.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
53.10,0.00,0.00,0.00,60.84,65.65,0.00,0.00,63.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.05,59.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.71,0
51.23,0.00,0.00,0.00,76.26,56.16,0.00,0.00,0.00,70.07,0.00,0.00,0.00,0.00,0.00,60.53,0.00,59.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
57.52,0.00,0.00,0.00,59.56,61.30,0.00,52.82,68.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.26,315
54.61,0.00,0.00,0.00,57.61,0.00,0.00,0.00,0.00,55.03,0.00,0.00,0.00,0.00,0.00,0.00,52.70,59.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.09,0.00,0.00,0.00,0.00,315
71.00,0.00,0.00,0.00,57.61,82.09,0.00,0.00,67.23,54.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,71.26,0.00,73.92,0.00,59.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
53.67,0.00,0.00,0.00,0.00,0.00,0.00,68.94,59.53,65.42,0.00,0.00,0.00,0.00,65.67,117.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
57.91,0.00,0.00,0.00,66.48,53.72,0.00,76.91,74.05,69.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
58.00,0.00,0.00,0.00,0.00,54.37,0.00,83.04,68.29,61.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
51.92,0.00,0.00,0.00,59.87,63.28,0.00,63.85,53.88,69.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,69.00,0.00,70.80,64.33,56.96,0.00,0.00,0.00,0.00,0.00,52.26,0.00,60.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.17,0
61.39,0.00,0.00,0.00,79.97,0.00,0.00,0.00,0.00,65.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
57.79,0.00,0.00,0.00,0.00,69.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,58.91,135
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.49,0.00,0.00,0.00,0.00,64.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.87,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
55.03,0.00,0.00,0.00,50.63,76.21,0.00,70.10,56.07,65.44,0.00,0.00,0.00,0.00,80.86,87.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
52.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
59.49,0.00,0.00,0.00,57.30,81.03,0.00,70.43,68.58,67.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.64,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.57,0.00,0.00,0.00,0.00,0.00,0.00,93.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
72.16,0.00,0.00,0.00,0.00,0.00,0.00,57.97,60.13,65.96,0.00,0.00,0.00,0.00,57.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.80,0.00,0.00,0.00,0.00,0.00,0.00,51.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.86,45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.20,0.00,0.00,0.00,0.00,0.00,68.72,0.00,63.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
61.27,0.00,0.00,0.00,53.02,0.00,0.00,0.00,0.00,63.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
52.14,0.00,0.00,0.00,51.82,0.00,0.00,50.19,65.75,67.62,0.00,0.00,0.00,0.00,0.00,57.40,57.50,60.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
53.49,0.00,0.00,0.00,54.35,70.04,0.00,57.70,62.79,86.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.63,225
55.07,0.00,0.00,0.00,59.44,55.95,0.00,0.00,62.04,81.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.98,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.36,67.85,61.59,0.00,0.00,0.00,0.00,88.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,65.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
66.81,0.00,0.00,54.46,74.29,78.45,0.00,69.32,62.14,62.44,0.00,54.45,0.00,0.00,89.11,86.93,55.37,59.53,0.00,54.37,53.54,64.35,59.42,0.00,59.32,59.28,58.21,59.35,0.00,0.00,0.00,65.88,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.54,0.00,0.00,0.00,0.00,0.00,50.85,0.00,56.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,74.71,0.00,0.00,0.00,0.00,70.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
71.90,0.00,0.00,0.00,57.58,75.74,0.00,72.99,58.34,63.28,0.00,0.00,0.00,0.00,77.42,99.76,0.00,0.00,0.00,0.00,0.00,0.00,59.36,0.00,55.67,0.00,0.00,59.85,0.00,0.00,0.00,51.30,90
59.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
72.31,0.00,0.00,0.00,0.00,0.00,0.00,65.93,54.73,59.42,0.00,0.00,0.00,0.00,82.84,72.92,0.00,0.00,0.00,0.00,0.00,0.00,53.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
0.00,0.00,0.00,0.00,54.39,62.06,0.00,57.71,0.00,65.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
54.33,0.00,0.00,0.00,56.37,0.00,0.00,66.45,62.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.56,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,66.11,54.08,0.00,0.00,68.59,51.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.02,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.17,59.57,56.24,0.00,0.00,0.00,0.00,126.91,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
82.46,0.00,0.00,0.00,0.00,81.91,0.00,0.00,60.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
75.63,0.00,0.00,0.00,67.21,60.75,0.00,70.30,70.94,65.37,0.00,0.00,0.00,63.22,86.47,86.07,0.00,58.85,0.00,0.00,0.00,59.35,53.89,0.00,65.39,0.00,0.00,61.24,54.63,0.00,0.00,63.58,45
