@relation mean_amplitude
@attribute ch_0 REAL
@attribute ch_1 REAL
@attribute ch_2 REAL
@attribute ch_3 REAL
@attribute ch_4 REAL
@attribute ch_5 REAL
@attribute ch_6 REAL
@attribute ch_7 REAL
@attribute ch_8 REAL
@attribute ch_9 REAL
@attribute ch_10 REAL
@attribute ch_11 REAL
@attribute ch_12 REAL
@attribute ch_13 REAL
@attribute ch_14 REAL
@attribute ch_15 REAL
@attribute ch_16 REAL
@attribute ch_17 REAL
@attribute ch_18 REAL
@attribute ch_19 REAL
@attribute ch_20 REAL
@attribute ch_21 REAL
@attribute ch_22 REAL
@attribute ch_23 REAL
@attribute ch_24 REAL
@attribute ch_25 REAL
@attribute ch_26 REAL
@attribute ch_27 REAL
@attribute ch_28 REAL
@attribute ch_29 REAL
@attribute ch_30 REAL
@attribute ch_31 REAL
@attribute orientation_classes {0,45,90,180,135,225,315,270}
@data
20.44,0.00,0.00,0.00,12.29,16.53,0.00,21.55,15.54,29.47,0.00,0.00,0.00,0.00,12.57,5.43,7.42,15.98,0.00,0.00,1.46,0.00,0.00,0.00,3.88,2.84,3.40,9.00,0.00,0.00,0.00,12.55,315
10.13,0.00,0.00,0.00,7.27,13.88,0.00,8.54,8.38,11.97,0.00,0.00,0.00,0.00,4.08,8.35,2.06,6.61,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.00,2.65,0.00,0.00,0.00,7.36,0
8.04,0.00,0.00,0.00,7.69,11.33,0.00,18.19,6.48,25.60,0.00,0.00,0.00,0.00,2.66,0.00,2.77,12.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,0.00,0.00,13.13,315
14.71,0.00,0.00,0.00,11.13,10.62,0.00,15.68,7.06,19.71,0.00,0.00,0.00,0.00,2.79,3.77,6.26,9.73,0.00,0.00,0.00,0.00,0.00,0.00,120.30,0.00,0.00,5.48,0.00,0.00,0.00,10.21,180
5.98,0.00,0.00,0.00,3.71,8.69,0.00,9.04,7.67,10.49,0.00,0.00,0.00,0.00,2.23,2.92,1.49,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,1.44,0.00,0.00,0.00,4.02,315
39.95,1.49,0.00,0.00,12.35,28.68,0.00,28.29,13.57,37.85,5.49,0.00,0.00,0.00,26.36,24.92,12.17,28.11,0.00,0.00,4.15,3.72,0.00,0.00,5.93,4.52,13.34,16.76,3.01,4.02,1.51,21.91,90
12.63,0.00,0.00,0.00,8.78,13.03,0.00,12.76,5.93,17.57,0.00,0.00,0.00,0.00,4.41,4.51,7.01,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.18,0.00,0.00,0.00,9.92,135
43.55,0.95,5.63,5.78,25.73,31.98,3.27,35.19,22.21,38.04,1.71,4.53,6.59,303.32,27.46,15.69,9.42,16.93,0.00,12800.00,2.49,1.92,4.52,0.00,4.76,1.51,12.16,10.29,2.72,1.35,0.00,14.34,180
27.67,1.86,32000.00,1156.63,18.49,14.57,0.00,20.00,12.80,27.16,0.00,0.00,0.00,0.00,3.69,2.58,8.48,14.76,0.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,4.85,0.00,0.00,0.00,10.79,180
28.65,3.14,0.00,0.00,25.17,18.28,0.00,18.39,15.02,24.32,0.00,0.00,0.00,0.00,4.04,0.00,8.39,12.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.35,5.58,0.00,0.00,0.00,11.59,0
10.52,0.00,0.00,0.00,8.80,10.44,0.00,8.76,5.38,10.56,0.00,0.00,0.00,0.00,0.00,7.46,5.34,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.00,4.63,0.00,0.00,0.00,5.80,135
19.78,0.00,0.00,0.00,14.66,9.11,0.00,11.90,14.28,28.80,0.00,0.00,0.00,0.00,2.52,4.71,9.40,19.57,0.00,0.00,0.00,39.22,0.00,0.00,0.00,0.00,1.57,8.62,0.00,0.00,0.00,20.39,270
27.86,0.00,0.00,8.09,13.26,15.85,0.00,23.54,8.68,27.51,0.91,0.00,0.00,0.00,12.94,4.41,14.67,25.57,0.00,0.00,0.00,7.60,0.00,0.00,2.22,0.00,8.43,16.64,0.00,0.00,0.00,26.90,135
18.08,0.00,0.00,0.00,12.51,11.02,0.00,19.48,9.27,23.80,2000.00,2742.86,2206.90,0.00,4.73,1.59,11.11,20.40,0.00,0.00,0.00,0.00,0.00,0.00,2.18,0.00,8.79,8.27,0.00,0.00,0.00,18.26,135
12.63,0.00,0.00,0.00,14.76,12.27,0.00,7.65,9.68,16.26,0.00,0.00,0.00,0.00,3.31,0.00,3.33,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.05,0.00,0.00,0.00,8.40,225
6.79,0.00,0.00,0.00,10.00,8.82,0.00,6.93,4.67,10.64,0.00,0.00,0.00,0.00,3.49,1.42,2.61,5.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.30,0.00,0.00,0.00,6.06,0
34.14,1.74,21333.33,0.00,13.38,21.97,0.00,29.13,11.41,33.31,0.00,2.31,0.00,2.66,27.67,11.10,14.40,23.18,0.00,1.35,15.97,4.15,13.32,0.00,3.85,3.24,3.60,13.22,9.24,13.86,0.00,21.60,90
19.89,0.00,0.00,0.00,16.38,13.45,0.00,22.27,10.28,31.85,87.91,1.73,21333.33,25.88,11.63,3.89,8.17,24.48,0.00,0.00,52.46,3.63,0.00,0.00,4.25,0.00,45.99,13.33,0.00,0.00,32000.00,20.92,270
15.70,0.00,0.00,0.00,16.87,13.22,0.00,10.81,13.07,15.69,0.00,0.00,0.00,0.00,4.25,1.51,2.79,6.91,0.00,0.00,2.92,0.00,0.00,0.00,0.00,0.00,4.38,3.55,0.00,0.00,0.00,4.88,0
14.42,0.00,0.00,0.00,8.63,13.74,0.00,15.46,4.39,13.75,0.00,0.00,0.00,0.00,3.38,0.95,7.15,12.23,0.00,0.00,0.00,1.35,0.00,0.00,10.36,0.00,0.00,6.03,0.00,0.00,0.00,12.29,135
18.83,4.61,0.00,13.25,14.09,12.22,0.00,17.08,8.29,26.76,0.00,0.00,0.00,0.00,3.63,4.17,7.91,15.98,0.00,0.00,0.00,0.00,0.00,0.00,1.74,0.00,2.43,8.20,0.00,0.00,0.00,16.18,315
41.18,29.04,14.50,14.20,20.98,31.09,14.21,30.45,20.30,31.89,14.41,7.21,51.20,9.20,30.70,29.45,8.26,19.14,0.00,0.00,2.23,8.82,11.20,0.00,7.25,5.46,3.21,14.77,127.49,144.80,32000.00,16.75,135
41.43,4.57,70.80,1.68,35.93,22.48,0.00,21.49,23.74,31.60,2.34,2.66,0.00,0.00,0.00,2.89,10.39,18.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,2.67,9.29,0.00,0.00,0.00,14.67,225
10.65,0.00,0.00,0.00,6.05,11.91,0.00,11.98,3.37,19.49,3.24,0.00,0.00,0.00,2.76,2.95,5.41,12.71,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,5.54,0.00,0.00,0.00,10.42,315
39.17,6.36,1.41,0.00,13.29,29.93,0.00,30.24,15.70,30.94,2.84,1.50,0.00,1.38,29.25,15.25,17.94,24.76,0.00,16000.00,1.78,3.53,0.00,0.00,7.67,2.80,3.53,17.68,1.34,1.60,0.00,26.05,90
13.54,0.00,0.00,0.00,12.17,10.02,0.00,8.58,8.37,19.43,0.00,0.00,0.00,0.00,0.00,0.00,6.61,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.79,0.00,0.00,0.00,5.43,45
26.98,160.80,0.00,0.00,18.94,13.96,0.00,18.57,12.11,29.64,0.00,0.00,0.00,0.00,5.39,1.91,14.78,25.56,0.00,0.00,0.00,3.32,0.00,0.00,3.04,4.83,7.03,10.81,97.71,11.55,0.00,27.53,90
32.67,2.41,6736.84,16.46,34.49,24.53,6400.00,25.27,18.30,32.89,6736.84,2.13,5647.06,6400.00,3.74,1.73,8.98,12.52,3764.71,5052.63,5647.06,2.54,3764.71,6400.00,3.67,6736.84,4.24,8.45,7529.41,6736.84,6400.00,15.64,0
14.40,0.00,0.00,0.00,7.12,8.80,0.00,12.70,7.83,11.28,0.00,0.00,0.00,0.00,41.62,22.63,4.65,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,0.00,0.00,5.99,180
13.78,35.64,0.00,144.80,10.20,11.65,0.00,16.16,6.78,15.82,191.33,35.50,0.00,0.00,9.69,6.71,5.09,10.08,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,3.95,0.00,0.00,0.00,9.48,180
26.52,2.18,0.00,0.00,24.25,22.77,0.00,15.30,21.87,25.02,0.00,3.17,0.00,0.00,3.70,2.87,3.80,10.60,0.00,0.00,0.00,0.00,0.00,0.00,51.20,0.00,1.40,4.60,0.00,0.00,0.00,10.15,45
25.61,4.51,1.36,0.00,12.91,19.33,0.00,22.97,13.27,19.63,0.00,0.00,0.00,0.00,27.49,17.31,6.90,14.27,0.00,0.00,10.07,10.25,4.31,32000.00,11.99,3.06,7.50,11.66,0.00,0.00,0.00,15.83,90
30.27,6.30,0.00,1.43,18.80,11.63,0.00,24.84,12.93,30.65,0.00,0.00,0.00,0.00,8.84,17.65,17.56,30.80,0.00,0.00,0.00,3.32,0.00,0.00,4.46,1.40,4.61,21.26,1.05,1.05,0.00,27.27,270
20.12,2.27,0.00,3.38,17.57,10.97,0.00,16.74,11.78,26.56,0.00,2.25,0.00,0.00,2.32,2.44,11.28,24.89,0.00,0.00,0.00,0.00,0.00,0.00,3.42,0.00,3.78,10.89,0.00,0.00,0.00,21.85,270
41.21,3.21,0.00,3.17,40.76,23.42,0.00,18.70,26.44,30.06,0.00,9.60,0.00,0.00,3.29,7.24,7.31,13.65,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,3.85,6.53,0.00,0.00,0.00,16.73,225
28.68,2.79,2.54,1.36,25.48,31.26,0.00,26.96,16.07,31.59,0.00,0.00,0.00,0.00,9.44,45.11,7.58,12.05,0.00,0.00,13.67,0.00,0.00,0.00,4.66,0.00,0.00,5.23,0.00,0.00,0.00,13.05,0
9.17,0.00,0.00,0.00,5.67,15.00,0.00,14.91,5.25,16.57,0.00,0.00,0.00,0.00,1.94,0.00,7.23,7.73,0.00,0.00,0.00,0.00,0.00,0.00,2.37,0.00,0.00,2.55,0.00,0.00,0.00,10.00,315
16.74,0.00,0.00,0.00,12.36,13.83,0.00,13.83,8.29,21.93,0.00,0.00,0.00,0.00,3.67,2.98,3.51,7.91,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,2.33,3.95,0.00,0.00,0.00,6.62,180
25.48,3.34,0.00,2.08,26.53,20.56,0.00,18.10,25.29,34.03,0.00,1.65,872.73,0.00,5.74,5.74,5.49,9.36,0.00,263.37,1.22,1.61,0.00,0.00,2.90,1.20,2.88,4.84,0.80,1.20,0.00,8.14,45
20.69,0.00,0.00,0.00,17.42,13.83,0.00,13.54,12.66,22.02,0.00,0.00,0.00,0.00,0.00,0.00,6.52,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.62,0.00,0.00,0.00,8.44,180
9.04,0.00,0.00,0.00,11.40,6.05,0.00,10.43,7.57,20.33,0.00,0.00,0.00,0.00,0.00,2.61,8.00,12.19,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,4.46,0.00,0.00,0.00,9.15,270
26.08,0.00,0.00,0.00,30.56,17.65,0.00,19.31,21.89,33.16,0.00,2.34,0.00,0.00,3.31,3.23,4.25,10.74,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,1.01,2.72,0.00,0.00,0.00,8.60,45
54.96,8.44,26.30,53.37,36.95,42.08,32000.00,50.22,28.19,50.31,6.24,9.20,14.06,15.45,32.97,37.80,11.46,16.76,0.00,3.74,13.43,10.82,6.19,0.00,5.14,4.26,8.39,12.20,5.11,0.00,0.00,17.53,180
11.21,2.26,1.34,0.00,11.71,10.45,0.00,13.82,8.30,17.48,0.00,0.00,0.00,0.00,2.39,1.76,3.77,6.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,6.64,180
8.26,0.00,0.00,0.00,8.92,7.32,0.00,9.27,6.01,12.21,0.00,0.00,0.00,0.00,1.56,5.56,3.86,6.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.17,0
14.38,3.88,0.00,3047.62,12.77,16.50,0.00,16.33,10.28,23.56,0.00,0.00,0.00,0.00,2.53,1.64,8.71,9.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,12.15,180
6.49,0.00,0.00,0.00,6.04,7.43,0.00,10.31,4.42,12.59,0.00,0.00,0.00,0.00,0.00,2.14,3.87,7.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.47,0.00,0.00,0.00,3.82,180
58.16,6.85,27.08,3.58,34.30,40.23,0.00,42.60,32.46,48.77,4.69,5.20,9.66,12.86,29.92,21.00,26.39,36.74,0.00,37.94,4.53,7.15,24.05,0.00,10.03,7.50,9.28,20.77,12.50,9.52,3.67,34.09,90
4.47,0.00,0.00,0.00,3.65,10.60,0.00,8.50,6.09,8.75,0.00,0.00,0.00,0.00,0.00,1.56,2.51,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,315
36.13,1.84,0.00,3.23,25.92,23.56,0.00,30.09,25.31,42.31,0.00,1.64,0.00,0.00,26.73,22.91,4.03,14.19,0.00,0.00,0.00,0.00,0.00,0.00,8.69,21333.33,4.34,5.60,0.00,0.00,0.00,14.83,0
11.24,0.00,0.00,0.00,5.54,9.48,0.00,14.04,3.41,9.34,0.00,0.00,0.00,0.00,10.71,20.22,4.61,8.57,0.00,0.00,0.00,32000.00,0.00,0.00,166.96,0.00,0.00,2.50,0.00,0.00,0.00,6.80,135
35.23,2.60,0.00,8.33,29.56,29.29,0.00,33.31,19.14,37.50,0.00,3.07,0.00,11.07,13.18,13.75,7.75,13.24,0.00,0.00,0.00,9.56,0.00,0.00,3.66,0.00,0.00,7.58,0.00,0.00,0.00,11.68,0
12.61,0.00,0.00,0.00,17.34,13.03,0.00,8.00,11.45,15.57,0.00,0.00,0.00,0.00,3.66,3.34,9.47,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.91,0.00,0.00,0.00,8.60,225
3.94,0.00,0.00,0.00,7.32,5.81,0.00,8.47,5.80,11.59,0.00,0.00,0.00,0.00,3.70,0.00,3.07,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,3.85,180
7.94,2.61,0.00,0.00,10.36,4.62,0.00,4.95,2.89,12.13,0.00,0.00,0.00,0.00,0.00,4.30,4.69,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.91,0.00,0.00,0.00,7.88,315
25.89,9.56,7.50,1655.17,19.47,19.43,0.00,28.72,20.62,31.07,17.01,1.51,0.00,6.24,31.62,19.04,12.47,23.39,0.00,780.49,5.08,8.34,750.00,0.00,10.14,1.09,5.82,12.59,0.00,0.00,0.00,26.11,270
33.84,7.79,0.00,0.00,22.54,22.14,0.00,32.78,15.00,40.05,0.00,4.73,0.00,0.00,14.16,10.28,17.41,27.03,0.00,0.00,0.00,29.44,0.00,0.00,3.46,2.55,3.88,13.44,0.00,2.55,1.70,24.23,90
35.00,3.48,0.00,0.00,33.85,21.45,0.00,14.16,25.34,26.74,0.00,0.00,0.00,0.00,2.86,4.28,3.81,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14,0.00,0.00,0.00,7.38,225
8.05,0.00,0.00,32000.00,7.81,6.09,0.00,5.34,4.81,10.24,0.00,0.00,0.00,0.00,2.55,2.85,4.35,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.09,0.00,0.00,0.00,5.26,135
27.72,1.87,0.00,4.24,17.74,18.61,0.00,23.55,22.81,32.08,0.00,5.54,0.00,144.14,46.02,15.86,13.24,25.24,0.00,0.00,3.87,4.08,8.65,0.00,3.93,7.17,481.20,10.86,7.17,0.00,0.00,23.84,270
34.01,2.62,0.00,2.78,22.92,18.25,0.00,37.05,18.67,50.94,6.44,3.55,0.00,0.00,13.45,7.91,14.72,30.01,0.00,0.00,3.71,12.33,0.00,0.00,4.94,3.97,4.44,14.94,0.00,2.24,0.00,28.24,270
14.34,2.39,0.00,0.00,18.68,7.75,0.00,7.35,14.04,19.25,0.00,0.00,0.00,0.00,3.18,1.55,4.88,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,6.82,45
21.38,0.00,0.00,0.00,20.69,15.47,0.00,12.83,11.30,22.22,0.00,0.00,0.00,0.00,4.00,0.00,3.18,7.51,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.00,3.06,0.00,0.00,0.00,7.04,0
35.27,0.00,0.00,2.24,16.84,21.00,0.00,39.12,12.41,46.44,0.00,0.00,0.00,5.43,27.94,14.76,14.83,25.85,0.00,0.00,3.22,3.13,32000.00,0.00,4.79,2.56,3.98,13.71,3.05,1.54,0.00,20.37,315
26.17,1.94,0.00,0.00,18.62,8.88,0.00,11.26,14.90,29.67,0.00,0.00,0.00,0.00,3.72,4.04,9.85,16.15,0.00,0.00,0.00,2.93,0.00,0.00,2.64,1.89,18.45,8.67,1.26,0.00,0.00,15.37,270
15.89,0.00,0.00,0.00,12.27,11.73,0.00,17.54,8.93,12.08,0.00,0.00,0.00,0.00,0.00,3.27,9.14,16.74,0.00,0.00,0.00,0.00,0.00,0.00,2.75,0.00,5.89,3.94,0.00,0.00,0.00,14.92,135
38.60,4.03,0.00,3.41,32.70,28.85,0.00,25.29,19.93,35.11,0.00,1.85,0.00,0.00,2.26,3.71,9.85,17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.27,0.00,0.00,0.00,16.10,0
20.60,1.88,0.00,0.00,24.69,22.38,0.00,28.21,13.76,25.10,0.00,7.25,0.00,0.00,32.19,9.78,6.13,12.37,0.00,0.00,0.00,5.67,0.00,0.00,4.97,65.78,0.00,7.74,2.16,98.66,0.00,10.31,0
13.44,0.00,0.00,0.00,22.00,12.65,0.00,11.97,10.78,18.01,0.00,21333.33,0.00,0.00,3.53,4.17,6.43,6.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.38,6.44,0.00,0.00,0.00,6.70,45
11.46,0.00,0.00,0.00,11.44,13.21,0.00,17.29,8.17,25.51,0.00,0.00,0.00,0.00,1.79,133.33,8.36,11.11,0.00,0.00,0.00,0.00,0.00,0.00,5.73,0.00,0.00,4.12,32000.00,0.00,0.00,13.90,315
9.99,0.00,0.00,0.00,11.06,13.89,0.00,17.58,9.17,21.15,0.00,1.13,0.00,0.00,3.27,2.92,6.00,10.82,0.00,0.00,0.00,1.67,0.00,0.00,4.14,0.00,0.00,2.37,0.00,0.00,0.00,10.81,315
42.79,2.48,21333.33,7.20,40.05,21.93,0.00,18.30,29.24,32.34,5.07,5.69,0.00,0.00,3.07,2.82,5.69,11.22,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,5.75,0.00,0.00,0.00,7.28,225
22.98,0.00,0.00,0.00,23.40,14.08,0.00,18.54,17.45,21.56,0.00,0.00,0.00,0.00,20.04,10.56,2.84,5.46,0.00,0.00,0.00,3.58,0.00,0.00,4.65,0.00,0.00,12.62,0.00,0.00,32000.00,3.43,225
52.30,3.36,0.00,4.06,49.27,27.01,0.00,29.41,28.93,38.11,0.00,1.88,0.00,0.00,2.76,5.01,10.25,16.17,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,1.38,6.69,0.00,0.86,0.00,16.51,45
62.15,5.40,0.00,20.93,52.98,27.93,0.00,23.02,35.10,30.94,0.00,2.43,0.00,0.82,4.25,2.84,8.96,15.46,0.00,0.00,0.00,0.00,0.00,0.00,2.89,0.00,1.85,7.21,0.00,0.00,0.00,11.11,225
35.31,2.06,0.00,2.76,35.67,26.95,0.00,23.22,22.02,36.02,0.00,43.39,0.00,0.00,1.79,2.71,7.07,13.72,0.00,0.00,0.00,3.01,0.00,0.00,3.39,0.00,1.69,6.86,0.00,0.00,0.00,17.47,0
58.44,4.09,2.20,4.64,48.40,33.35,0.00,22.14,32.03,31.50,0.00,2.45,0.00,0.00,3.93,2.67,6.96,17.18,0.00,0.00,0.00,0.00,0.00,0.00,4.99,0.00,3.05,8.24,0.00,0.00,0.00,14.42,225
10.86,0.00,0.00,0.00,13.64,12.95,0.00,13.32,10.25,10.26,0.00,0.00,0.00,0.00,2.69,0.00,1.90,6.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,0
65.40,11.96,7.80,4.95,40.65,61.13,6.69,60.75,36.90,53.90,4.80,18.82,2.84,32.79,62.12,40.10,12.25,25.41,0.00,9.18,6.70,5.68,14.22,0.00,10.76,4.39,6.79,13.03,2.04,4.39,11.64,24.13,180
6.87,0.00,0.00,0.00,7.59,11.08,0.00,11.35,6.28,10.35,0.00,0.00,0.00,0.00,5.51,3.66,6.68,10.64,0.00,0.00,0.00,0.00,0.00,0.00,137.04,0.00,0.00,3.73,0.00,0.00,0.00,8.56,135
4.70,0.00,0.00,0.00,11.38,8.64,0.00,7.84,7.39,12.73,0.00,0.00,0.00,0.00,0.00,1.26,3.14,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,3.42,0
19.71,1.43,0.00,0.00,22.07,9.65,0.00,11.54,12.20,19.93,0.00,0.00,0.00,0.00,7.27,6.21,4.98,5.67,0.00,0.00,0.00,42.80,0.00,0.00,36.28,0.00,0.00,1.62,150.94,0.00,0.00,4.67,225
23.96,1.63,0.00,0.00,21.89,13.67,0.00,11.84,11.58,29.52,0.00,0.00,0.00,0.00,5.15,4.24,13.42,23.25,0.00,0.00,0.00,0.00,0.00,0.00,2.38,4.99,1.28,10.89,17.93,0.00,17.94,24.90,90
40.03,4.71,0.00,3.45,40.01,18.13,0.00,25.43,23.65,47.12,0.00,3.22,0.00,0.00,3.27,1.85,6.76,15.88,0.00,0.00,5.55,4.36,0.00,0.00,1.49,0.00,3.64,7.90,0.00,0.00,0.00,15.44,45
21.84,4.79,0.00,1.03,12.79,16.02,0.00,20.16,11.39,19.24,0.00,0.00,0.00,3.67,33.63,22.43,10.82,15.98,0.00,0.00,7.26,8.36,588.96,0.00,3.18,7.56,6.95,8.84,0.00,7.65,10.08,12.95,270
7.83,0.00,0.00,0.00,7.06,5.82,0.00,7.53,3.18,7.86,0.00,0.00,0.00,0.00,1.97,1.73,3.43,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,0.00,0.00,0.00,5.32,315
19.79,2.16,0.00,0.00,16.54,4.92,0.00,11.74,6.15,24.75,0.00,9.10,0.00,0.00,1.26,4.35,13.43,20.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.75,6.37,0.00,0.00,0.00,19.75,270
28.32,20.87,0.00,20.87,31.73,22.00,0.00,14.53,23.02,31.81,0.00,0.00,0.00,0.00,3.51,2.09,3.67,11.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,3.08,0.00,0.00,0.00,10.90,45
20.19,3.97,0.00,0.00,17.61,9.76,0.00,22.68,10.81,28.92,0.00,0.00,0.00,0.00,4.72,1.97,16.08,25.92,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,15.38,0.00,0.00,0.00,26.34,135
39.37,4.15,0.00,3.08,32.89,28.02,3.07,29.07,26.26,39.38,4.65,10.48,0.00,10.47,33.61,20.98,10.12,14.21,0.00,13.40,7.88,6.08,8.86,0.00,11.07,0.00,3.04,6.81,0.00,8.95,0.00,14.90,45
58.35,6.68,1.89,4.42,50.99,31.69,1.41,39.49,33.16,32.02,1.42,2.36,0.00,2.36,32.61,10.76,9.81,15.81,0.00,2.71,3.40,2.27,2.97,0.00,9.19,1.02,2.87,9.11,0.00,1.02,0.00,15.72,225
18.94,0.99,0.00,0.00,12.92,12.87,0.00,17.88,7.69,20.56,0.00,2.67,0.00,0.00,1.53,1.98,9.48,26.22,0.00,0.00,2.09,1.03,0.00,0.00,2.50,0.00,1.69,9.73,0.00,0.00,0.00,18.50,315
41.97,3.44,0.00,43.16,42.85,19.20,0.00,21.43,23.09,26.13,3.20,2.69,0.00,0.00,17.92,3.51,10.90,18.42,0.00,0.00,0.00,0.00,0.00,0.00,2.75,0.00,4.45,7.18,0.00,37.83,0.00,16.29,225
8.45,0.00,0.00,0.00,8.28,5.61,0.00,12.21,7.32,11.54,0.00,0.00,0.00,0.00,193.94,3.61,3.41,3.24,0.00,0.00,40.89,0.00,0.00,0.00,0.00,0.00,0.00,3.12,0.00,0.00,0.00,4.82,180
9.95,2.40,0.00,0.00,12.57,5.59,0.00,6.96,4.84,14.92,0.00,0.00,0.00,0.00,0.00,2.29,12.18,20.28,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.00,1.50,8.21,0.00,0.00,0.00,16.28,90
14.81,1.27,0.00,0.00,17.14,14.66,0.00,11.99,10.54,18.76,0.00,0.00,0.00,0.00,5.34,0.00,4.48,10.24,0.00,0.00,0.00,1.99,0.00,0.00,0.00,0.00,0.00,2.65,0.00,0.00,0.00,6.71,0
45.95,7.24,55.80,2.60,37.99,26.21,0.00,32.59,23.24,34.14,5.17,1.92,0.00,3047.62,27.71,5.33,6.73,14.29,0.00,0.00,0.00,0.00,38.44,0.00,18.25,0.00,2.12,6.88,0.00,0.00,0.00,12.14,225
28.84,1.46,0.00,0.00,23.90,12.43,0.00,15.84,9.49,27.61,1.64,2.25,0.00,0.00,0.00,2.98,11.32,25.19,0.00,0.00,0.00,7.35,0.00,0.00,2.59,7.25,3.77,11.55,0.00,1.86,50.71,20.72,270
11.13,0.00,0.00,0.00,9.83,14.27,0.00,15.00,9.58,17.57,0.00,0.00,0.00,0.00,5.45,0.00,5.93,11.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.69,0.00,0.00,0.00,11.84,315
14.17,1.73,0.00,0.00,12.50,2.92,0.00,9.42,6.74,14.89,1.31,1.31,0.00,0.00,1.35,1.83,9.17,13.40,0.00,0.00,1.26,0.00,0.00,0.00,1.82,16.49,1.82,7.28,0.00,16.49,0.00,12.50,90
11.86,0.00,0.00,0.00,9.88,3.32,0.00,8.91,3.83,20.73,0.00,0.00,0.00,0.00,0.00,0.00,9.15,16.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.45,0.00,30.70,0.00,11.97,270
30.88,0.00,0.00,189.35,38.98,20.19,0.00,13.76,23.55,20.40,0.00,2.07,0.00,0.00,0.00,4.35,2.84,7.80,0.00,0.00,0.00,0.00,0.00,0.00,3.95,0.00,2.96,3.28,0.00,0.00,0.00,11.34,225
40.82,2.49,0.00,3.62,36.77,27.34,0.00,21.45,26.28,24.93,41.08,2.08,0.00,1600.00,13.51,5.78,4.10,12.61,0.00,0.00,0.00,42.75,21333.33,0.00,16000.00,0.00,0.00,6.92,21333.33,0.00,0.00,9.20,225
